loyalty_number,total_flights_historical,total_distance_historical,total_points_accumulated,total_points_redeemed,tenure_months,clv,loyalty_card,salary,province,marital_status,education,gender,enrollment_year,churned,redemption_ratio
663918,30,33211.0,33211.0,1007,18,7636.28,Star,73544.0,Ontario,Single,College,Female,2013,0,0.030321279094275993
664008,4,6121.0,6121.0,579,18,7356.56,Aurora,91285.0,Saskatchewan,Married,Bachelor,Male,2017,0,0.09459238686489135
664034,25,37510.0,37510.0,1483,18,2369.44,Star,73544.0,British Columbia,Single,College,Male,2013,1,0.03953612370034657
664052,36,51036.0,51036.0,0,18,5106.11,Star,53939.0,Alberta,Married,Bachelor,Female,2014,0,0.0
664054,41,62431.0,62431.0,530,18,3239.12,Nova,123647.0,Ontario,Single,Doctor,Female,2016,0,0.008489372266982749
664062,21,33459.0,33459.0,0,18,6514.95,Star,73544.0,Ontario,Married,College,Female,2013,0,0.0
664084,31,35001.0,35001.0,916,18,9161.66,Star,99054.0,Quebec,Married,Bachelor,Female,2016,0,0.026170680837690353
664112,19,35987.0,35987.0,516,18,4809.22,Nova,67052.0,British Columbia,Married,Bachelor,Female,2017,0,0.014338511129018813
664277,28,38986.0,38986.0,1137,18,8935.03,Star,61111.0,Manitoba,Single,Bachelor,Female,2015,0,0.029164315395270098
664379,20,30987.0,30987.0,1723,18,8609.16,Star,89781.0,British Columbia,Married,Bachelor,Male,2012,0,0.055603962952205765
664493,22,35325.0,35325.0,1580,18,11513.16,Aurora,73544.0,British Columbia,Divorced,College,Female,2017,0,0.04472753007784855
664666,26,40185.0,40185.0,426,18,3300.68,Nova,73544.0,Ontario,Single,College,Male,2013,0,0.010600970511384845
664684,26,40972.0,61458.0,521,5,4721.66,Star,73544.0,Ontario,Single,College,Male,2018,0,0.008477334114354518
664705,23,36652.0,36652.0,0,18,3546.4,Star,73544.0,Ontario,Single,College,Male,2013,0,0.0
664737,35,46219.0,46219.0,852,18,5017.85,Nova,90311.0,Quebec,Married,Bachelor,Male,2013,0,0.01843397736861464
664759,10,16455.0,16455.0,0,18,5417.74,Nova,72078.0,Ontario,Single,Bachelor,Female,2017,0,0.0
664771,25,37949.0,37949.0,921,18,2839.3,Nova,84198.0,Quebec,Married,Bachelor,Female,2012,0,0.024269414213813276
664799,16,19789.0,19789.0,697,18,7416.2,Aurora,73544.0,Alberta,Single,College,Female,2017,0,0.03522158775077063
664856,24,34224.0,34224.0,0,18,7200.66,Star,73544.0,British Columbia,Married,College,Female,2014,0,0.0
665024,27,40167.0,40167.0,0,18,22256.69,Nova,217158.0,British Columbia,Married,Doctor,Female,2016,0,0.0
665100,25,38963.0,38963.0,1246,18,8873.2,Aurora,52804.0,Ontario,Married,Bachelor,Female,2013,0,0.031979057054128276
665467,22,28903.0,28903.0,978,18,5817.83,Nova,95440.0,Quebec,Married,Bachelor,Female,2014,0,0.03383731792547486
665548,32,50488.0,50488.0,939,18,4654.95,Star,73544.0,Quebec,Married,College,Female,2013,0,0.018598478846458565
665646,8,12750.0,12750.0,474,18,13197.93,Star,73544.0,British Columbia,Single,College,Male,2017,0,0.0371764705882353
665679,16,25447.0,25447.0,328,18,14558.42,Aurora,61367.0,New Brunswick,Married,Bachelor,Male,2017,0,0.012889535112193972
665701,27,41453.0,41453.0,587,18,14627.93,Star,61697.0,Ontario,Married,Bachelor,Female,2016,0,0.014160615636986467
665890,33,52775.0,52775.0,1399,18,5111.36,Nova,73544.0,British Columbia,Single,College,Male,2016,0,0.02650876361913785
666189,8,16160.0,24240.0,0,5,13466.92,Aurora,176700.0,Quebec,Married,Doctor,Male,2018,0,0.0
666222,36,60025.0,60025.0,443,18,12779.06,Nova,73544.0,Newfoundland,Single,College,Male,2015,0,0.007380258225739275
666301,24,29058.0,29058.0,1354,18,4428.03,Nova,74770.0,Quebec,Married,Bachelor,Female,2014,0,0.046596462247917955
666337,32,46111.0,46111.0,1756,18,24278.1,Nova,105199.0,Quebec,Single,Master,Female,2013,0,0.038082019474745724
666381,26,41062.0,41062.0,0,18,2818.31,Star,96898.0,British Columbia,Married,Bachelor,Female,2014,0,0.0
666417,14,23405.0,23405.0,1102,18,4881.39,Nova,98417.0,New Brunswick,Married,Bachelor,Male,2015,0,0.047083956419568467
666473,29,38977.0,38977.0,0,18,2507.41,Star,55976.0,British Columbia,Married,Bachelor,Male,2014,0,0.0
666504,33,40484.0,40484.0,1210,18,9404.45,Nova,69660.0,British Columbia,Married,Bachelor,Male,2012,0,0.029888350953463098
666556,34,54510.0,54510.0,940,18,4897.04,Star,69529.0,Ontario,Single,High School or Below,Female,2014,0,0.017244542285819116
666572,11,12200.0,12200.0,0,18,7771.16,Nova,64194.0,Alberta,Married,High School or Below,Female,2017,0,0.0
666597,14,31356.0,31356.0,379,18,5658.53,Aurora,89594.0,Ontario,Married,Bachelor,Male,2017,0,0.012087000892971041
666608,25,27518.0,27518.0,444,18,4858.12,Nova,47774.0,New Brunswick,Single,Bachelor,Female,2017,0,0.01613489352423868
666667,20,25043.0,25043.0,531,18,9036.66,Nova,97312.0,Ontario,Married,Bachelor,Female,2013,0,0.02120352992852294
666680,15,18231.0,18231.0,554,18,7422.19,Aurora,49188.0,Quebec,Married,Bachelor,Male,2012,0,0.0303878009982996
666702,13,26342.0,26342.0,394,18,6503.4,Nova,199894.0,Ontario,Married,Doctor,Female,2017,1,0.014957102725685217
666761,7,14676.0,14676.0,362,18,8492.7,Aurora,52252.0,Alberta,Married,Bachelor,Male,2016,1,0.024666121559007905
666877,17,16478.0,16478.0,338,18,2839.95,Nova,71014.0,Ontario,Divorced,Bachelor,Female,2015,0,0.02051219808229154
666878,24,32639.0,32639.0,696,18,4250.28,Star,73544.0,Ontario,Single,College,Female,2014,0,0.021324182726186466
666933,40,59153.0,59153.0,465,18,9033.25,Star,53862.0,New Brunswick,Married,Bachelor,Male,2015,0,0.007860970703091982
666952,21,34095.0,34095.0,1664,18,4877.61,Star,73544.0,British Columbia,Married,College,Female,2015,0,0.04880481008945593
667041,42,64197.0,64197.0,860,18,6131.66,Nova,98334.0,British Columbia,Married,Bachelor,Female,2014,0,0.01339626462295746
667117,30,32713.0,32713.0,949,18,2357.8,Star,73544.0,New Brunswick,Married,College,Male,2014,0,0.029009873750496743
667262,28,46268.0,46268.0,0,18,3341.68,Nova,73544.0,British Columbia,Single,College,Female,2015,0,0.0
667275,7,11011.0,11011.0,666,18,26223.81,Aurora,73544.0,British Columbia,Single,College,Female,2017,0,0.060484969575878664
667293,13,17055.0,17055.0,766,18,3033.41,Nova,266870.0,Manitoba,Married,Doctor,Male,2017,0,0.04491351509821167
667314,23,29727.0,29727.0,1025,18,20604.02,Nova,73544.0,Ontario,Single,College,Male,2016,1,0.03448043865845864
667341,19,25813.0,25813.0,518,18,5297.92,Nova,80351.0,Quebec,Married,Bachelor,Female,2015,0,0.02006740789524658
667517,8,13867.0,20800.5,0,5,5028.74,Star,73544.0,Saskatchewan,Married,College,Female,2018,0,0.0
667615,7,10458.0,10458.0,0,18,4772.94,Star,105231.0,Alberta,Divorced,Master,Female,2017,0,0.0
667634,31,44689.0,44689.0,1021,18,12741.85,Aurora,85364.0,Quebec,Married,Bachelor,Male,2015,0,0.02284678556244266
667692,28,37913.0,37913.0,409,18,5837.53,Aurora,92867.0,British Columbia,Married,Bachelor,Female,2016,0,0.010787856408092211
667767,33,47138.0,47138.0,448,18,4880.71,Star,70557.0,British Columbia,Divorced,Bachelor,Female,2015,0,0.009504009504009503
667781,27,43476.0,43476.0,496,18,17840.2,Nova,73544.0,Alberta,Married,College,Female,2014,0,0.011408593246848836
667860,21,27822.0,27822.0,1165,18,8535.11,Star,72731.0,Alberta,Single,Bachelor,Female,2013,0,0.04187333764646683
667901,26,44160.0,44160.0,1612,18,2709.54,Star,74954.0,British Columbia,Married,Bachelor,Female,2016,0,0.0365036231884058
667974,28,41212.0,41212.0,0,18,12519.8,Nova,56917.0,Manitoba,Married,Bachelor,Female,2012,0,0.0
668000,33,59726.0,59726.0,580,18,4736.35,Star,73544.0,Ontario,Single,College,Male,2012,0,0.009711013628905335
668020,35,53806.0,53806.0,1811,18,2654.38,Star,85468.0,British Columbia,Married,Bachelor,Female,2015,0,0.03365795636174404
668136,22,33884.0,33884.0,0,18,7628.75,Nova,73544.0,British Columbia,Single,College,Female,2017,0,0.0
668213,10,15331.0,15331.0,565,18,7507.46,Star,76485.0,British Columbia,Single,Bachelor,Male,2017,0,0.0368534342182506
668235,8,7392.0,11088.0,0,5,10626.81,Star,90085.0,British Columbia,Divorced,High School or Below,Female,2018,0,0.0
668253,22,35635.0,35635.0,0,18,3230.58,Star,77914.0,Quebec,Divorced,Bachelor,Male,2013,0,0.0
668510,30,38439.0,38439.0,1029,18,8383.68,Nova,82190.0,Ontario,Divorced,Bachelor,Female,2017,0,0.02676968703660345
668576,15,31569.0,31569.0,1201,18,5504.14,Star,73544.0,British Columbia,Married,College,Female,2017,0,0.03804365041654788
668599,30,41064.0,41064.0,0,18,3781.69,Nova,65986.0,New Brunswick,Married,Bachelor,Female,2017,0,0.0
668624,20,29529.0,29529.0,1246,18,5827.41,Aurora,54026.0,British Columbia,Married,Bachelor,Male,2016,0,0.04219580751126012
668692,34,47679.0,47679.0,490,18,3981.78,Star,70544.0,Prince Edward Island,Married,Bachelor,Female,2014,0,0.010277061179974413
668843,11,16482.0,16482.0,0,18,10507.69,Aurora,60293.0,Ontario,Married,High School or Below,Female,2017,0,0.0
668865,21,33800.0,33800.0,0,18,23866.16,Star,73544.0,British Columbia,Married,College,Female,2016,0,0.0
668959,27,38880.0,38880.0,486,18,8205.39,Star,94720.0,Ontario,Married,Bachelor,Male,2015,0,0.0125
668968,9,15810.0,23715.0,0,5,8609.16,Star,89781.0,British Columbia,Married,Bachelor,Female,2018,0,0.0
668970,8,14728.0,22092.0,0,5,2810.46,Nova,51510.0,British Columbia,Married,Bachelor,Female,2018,0,0.0
669065,32,45997.0,45997.0,1303,18,8382.63,Aurora,101038.0,British Columbia,Married,Master,Female,2014,0,0.028327934430506338
669066,36,50942.0,50942.0,409,18,3105.35,Nova,103058.0,New Brunswick,Single,Bachelor,Female,2016,0,0.00802873856542735
669222,30,40057.0,40057.0,529,18,2796.87,Star,71900.0,Quebec,Married,Bachelor,Male,2014,0,0.013206181191801683
669368,33,49214.0,49214.0,531,18,10901.23,Aurora,84781.0,British Columbia,Divorced,Bachelor,Female,2014,0,0.010789612711829967
669373,40,61692.0,61692.0,2906,18,6189.12,Aurora,73544.0,Ontario,Single,College,Male,2016,0,0.04710497309213512
669501,26,39100.0,39100.0,562,18,6791.22,Nova,73544.0,Ontario,Single,College,Female,2014,0,0.014373401534526854
669810,41,60168.0,60168.0,1737,18,6540.2,Nova,188179.0,Nova Scotia,Divorced,Doctor,Female,2012,0,0.02886916633426406
669812,24,41282.0,41282.0,914,18,3746.75,Nova,62259.0,Quebec,Married,Bachelor,Female,2012,0,0.022140400174410154
669890,28,38368.0,38368.0,0,18,7572.24,Star,83307.0,British Columbia,Married,Doctor,Female,2014,0,0.0
669894,29,39232.0,39232.0,475,18,22062.55,Nova,73544.0,Quebec,Single,College,Male,2014,0,0.012107463295269167
669978,34,56132.0,56132.0,431,18,4882.49,Nova,90889.0,British Columbia,Married,Bachelor,Female,2012,0,0.007678329651535666
670000,38,51363.0,51363.0,0,18,20552.62,Star,73544.0,British Columbia,Single,College,Male,2015,0,0.0
670002,19,26734.0,26734.0,0,18,19837.31,Aurora,73544.0,Quebec,Married,College,Male,2012,0,0.0
670040,19,30169.0,30169.0,542,18,4705.59,Star,73544.0,Newfoundland,Single,College,Male,2012,0,0.017965461235042595
670131,24,47152.0,47152.0,322,18,23813.52,Aurora,96798.0,Saskatchewan,Married,Bachelor,Male,2015,0,0.006828978622327791
670210,26,35856.0,35856.0,387,18,2722.99,Star,184518.0,Quebec,Married,Doctor,Male,2013,0,0.010793172690763053
670215,37,55673.0,55673.0,1632,18,8798.31,Aurora,49871.0,Ontario,Married,Bachelor,Male,2014,0,0.029314030140283442
670289,7,9706.0,9706.0,0,18,5569.46,Aurora,71103.0,Ontario,Married,Bachelor,Female,2017,0,0.0
670294,32,44685.0,44685.0,1324,18,8013.61,Aurora,63515.0,Quebec,Married,Bachelor,Female,2015,0,0.02962962962962963
670371,13,17824.0,17824.0,443,18,5414.32,Aurora,73544.0,Quebec,Married,College,Male,2014,0,0.024854129263913824
670430,21,28192.0,28192.0,723,18,2980.01,Nova,46444.0,Ontario,Married,High School or Below,Female,2016,0,0.025645573212258795
670606,29,38835.0,38835.0,0,18,8489.84,Aurora,73544.0,Ontario,Single,College,Male,2015,0,0.0
670666,17,20669.0,20669.0,395,18,41787.9,Star,65997.0,Ontario,Divorced,Bachelor,Male,2017,0,0.01911074556098505
670751,36,57691.0,57691.0,975,18,23515.85,Aurora,58642.0,British Columbia,Single,Bachelor,Male,2016,0,0.016900383075349707
670817,31,41772.0,41772.0,682,18,4118.59,Star,82675.0,Ontario,Single,Bachelor,Male,2016,0,0.016326726036579527
670836,5,7194.0,7194.0,434,18,19079.1,Star,63192.0,Quebec,Divorced,Bachelor,Male,2017,1,0.06032805115373923
670939,28,27532.0,41298.0,0,5,7752.93,Aurora,30203.0,Ontario,Married,Bachelor,Female,2018,0,0.0
670985,30,50107.0,50107.0,302,18,12298.69,Nova,54033.0,Alberta,Single,High School or Below,Male,2012,0,0.006027102001716327
671077,15,32256.0,32256.0,630,18,9027.87,Nova,104352.0,Alberta,Married,Bachelor,Female,2017,0,0.01953125
671115,41,61606.0,61606.0,0,18,22217.97,Aurora,59386.0,Ontario,Single,Bachelor,Male,2014,0,0.0
671119,33,40945.0,40945.0,848,18,2491.32,Star,58711.0,British Columbia,Divorced,Bachelor,Female,2012,0,0.020710709488338013
671173,12,16104.0,16104.0,1046,18,12324.27,Star,73544.0,Ontario,Single,College,Male,2016,0,0.06495280675608545
671368,36,54139.0,54139.0,1413,18,3633.05,Nova,63616.0,Ontario,Married,Bachelor,Female,2017,0,0.026099484659857036
671383,24,29170.0,29170.0,966,18,2485.89,Star,73544.0,Nova Scotia,Single,College,Female,2015,0,0.03311621528968118
671528,25,39556.0,39556.0,1069,18,4048.72,Nova,73544.0,Ontario,Single,College,Female,2015,0,0.02702497724744666
671534,23,37898.0,37898.0,987,18,3946.37,Star,73544.0,Ontario,Single,College,Female,2012,0,0.026043590690801626
671628,15,27971.0,27971.0,0,18,2897.78,Star,73544.0,Yukon,Single,College,Female,2017,0,0.0
671639,31,46537.0,46537.0,0,18,5532.75,Nova,98651.0,Ontario,Married,Bachelor,Male,2017,0,0.0
671764,25,40015.0,60022.5,0,5,35850.6,Nova,222764.0,Quebec,Single,Doctor,Male,2018,0,0.0
671803,29,39322.0,39322.0,1049,18,44468.02,Nova,56016.0,British Columbia,Single,Bachelor,Male,2015,0,0.02667717816998118
671849,19,29834.0,29834.0,577,18,16355.31,Star,80289.0,British Columbia,Divorced,High School or Below,Female,2012,0,0.019340349936314272
671911,21,26034.0,26034.0,0,18,2472.47,Star,78636.0,Ontario,Married,Bachelor,Male,2015,0,0.0
671928,21,31854.0,31854.0,733,18,4159.59,Star,73544.0,Quebec,Single,College,Female,2016,0,0.023011238776919695
671933,32,39136.0,39136.0,977,18,7859.41,Star,73544.0,Alberta,Single,College,Female,2014,0,0.024964227309893703
672039,16,29027.0,29027.0,775,18,8945.69,Nova,93199.0,Ontario,Married,Bachelor,Male,2012,0,0.02669927998070762
672089,24,29770.0,29770.0,374,18,2457.44,Star,53483.0,Ontario,Married,Bachelor,Male,2012,0,0.012562982868659724
672170,24,30903.0,30903.0,704,18,5261.42,Aurora,60054.0,Ontario,Single,Bachelor,Male,2012,0,0.022780959777367892
672236,24,34573.0,34573.0,1738,18,15925.06,Nova,57119.0,British Columbia,Married,Bachelor,Male,2016,0,0.05027044225262488
672308,20,26080.0,26080.0,1072,18,9661.1,Aurora,73544.0,Ontario,Married,College,Male,2013,0,0.041104294478527606
672336,30,41716.0,41716.0,1391,18,3886.5,Star,73544.0,Ontario,Single,College,Male,2015,0,0.033344520088215555
672395,12,18700.0,18700.0,1642,18,2452.73,Star,55882.0,British Columbia,Married,Bachelor,Female,2012,0,0.08780748663101605
672430,25,30677.0,30677.0,1306,18,7564.61,Star,67309.0,British Columbia,Married,Bachelor,Female,2016,0,0.04257261140267953
672431,25,32522.0,32522.0,0,18,2872.98,Star,58867.0,British Columbia,Married,Bachelor,Male,2013,0,0.0
672570,31,49475.0,49475.0,0,18,8267.12,Nova,58894.0,British Columbia,Married,Bachelor,Male,2015,0,0.0
672600,29,37241.0,37241.0,1247,18,19228.46,Nova,73544.0,Ontario,Single,College,Male,2017,0,0.03348460030611423
672649,12,27276.0,40914.0,0,5,10390.67,Aurora,53089.0,British Columbia,Married,Bachelor,Female,2018,0,0.0
672781,16,21310.0,21310.0,0,18,9463.11,Nova,82876.0,Ontario,Married,Bachelor,Female,2017,0,0.0
672893,25,33698.0,33698.0,686,18,5810.63,Aurora,50098.0,British Columbia,Married,Bachelor,Female,2012,0,0.02035729123390112
672904,44,70987.0,70987.0,348,18,13083.49,Aurora,85368.0,Quebec,Married,Bachelor,Female,2016,0,0.0049023060560384295
673054,25,37469.0,37469.0,1734,18,2726.8,Star,54872.0,Manitoba,Divorced,Bachelor,Female,2014,0,0.046278256692198885
673192,30,50775.0,50775.0,404,18,7462.93,Star,83322.0,British Columbia,Married,Bachelor,Female,2014,0,0.007956671590349582
673301,30,52233.0,52233.0,1137,18,2086.61,Star,73544.0,Newfoundland,Single,College,Male,2017,0,0.021767847912239388
673399,32,41246.0,41246.0,370,18,5745.94,Star,74158.0,Ontario,Married,Bachelor,Male,2012,0,0.008970566842845367
673401,26,43209.0,43209.0,452,18,2945.37,Star,58372.0,British Columbia,Married,Bachelor,Male,2014,0,0.010460783633039414
673424,36,56669.0,56669.0,2196,18,11790.5,Aurora,118863.0,Ontario,Divorced,Master,Male,2012,0,0.038751345532831
673492,25,38226.0,57339.0,0,5,6875.61,Nova,73544.0,Quebec,Single,College,Male,2018,0,0.0
673934,17,26966.0,26966.0,650,18,4629.0,Star,73544.0,Ontario,Single,College,Male,2012,0,0.02410442779796781
674118,35,49883.0,49883.0,1565,18,2518.11,Star,95289.0,British Columbia,Single,Bachelor,Male,2016,0,0.03137341378826454
674281,34,54108.0,54108.0,692,18,7590.91,Star,70212.0,Newfoundland,Divorced,Bachelor,Male,2016,0,0.012789236342130554
674327,34,55562.0,55562.0,869,18,18065.27,Star,73544.0,British Columbia,Married,College,Male,2013,0,0.01564018573845434
674394,31,48801.0,48801.0,916,18,5016.55,Nova,58479.0,Quebec,Single,Bachelor,Male,2016,0,0.018770107169935043
674462,32,43218.0,43218.0,450,18,5176.58,Star,49202.0,Ontario,Married,Bachelor,Male,2017,0,0.010412328196584756
674497,24,26201.0,26201.0,1617,18,7628.75,Star,73544.0,Ontario,Single,College,Female,2014,0,0.061715201709858405
674637,26,33696.0,50544.0,0,5,5395.83,Nova,83167.0,Alberta,Married,Bachelor,Female,2018,0,0.0
674689,18,21338.0,21338.0,0,18,4058.67,Star,73544.0,British Columbia,Single,College,Male,2017,0,0.0
674738,20,36183.0,36183.0,813,18,3885.46,Star,73544.0,Alberta,Married,College,Male,2016,1,0.022469115330403782
674781,18,23629.0,23629.0,474,18,11790.5,Star,118863.0,Quebec,Divorced,Master,Male,2017,0,0.02006009564518177
674805,35,48664.0,48664.0,903,18,11820.11,Nova,95423.0,British Columbia,Married,Bachelor,Female,2014,0,0.018555811277330265
674876,4,7266.0,7266.0,0,18,7528.09,Aurora,73544.0,British Columbia,Single,College,Female,2017,0,0.0
674933,22,28552.0,42828.0,347,5,6878.01,Nova,60459.0,Ontario,Married,Bachelor,Female,2018,0,0.00810217614644625
675057,29,49895.0,49895.0,0,18,6753.43,Aurora,64259.0,Ontario,Single,Bachelor,Female,2013,0,0.0
675104,27,38995.0,38995.0,0,18,8300.71,Star,135971.0,Ontario,Single,Doctor,Female,2016,0,0.0
675106,33,44192.0,44192.0,758,18,4794.48,Star,104812.0,Saskatchewan,Divorced,Master,Male,2014,0,0.017152425778421434
675204,37,54893.0,54893.0,1542,18,3199.7,Star,73544.0,Quebec,Single,College,Female,2016,0,0.028091013426119905
675243,36,52809.0,52809.0,704,18,3303.09,Nova,53409.0,Quebec,Single,Bachelor,Male,2016,0,0.013331060993391278
675385,19,30767.0,30767.0,0,18,5815.26,Aurora,88014.0,British Columbia,Married,Bachelor,Female,2016,0,0.0
675405,38,70310.0,70310.0,1301,18,8714.92,Aurora,73544.0,Alberta,Divorced,College,Female,2015,0,0.018503769022898593
675409,34,51964.0,51964.0,0,18,27564.74,Aurora,254724.0,Quebec,Married,Doctor,Male,2012,0,0.0
675442,29,42358.0,42358.0,312,18,17636.42,Star,59061.0,Ontario,Married,Bachelor,Female,2016,0,0.007365786864346758
675457,35,53051.0,53051.0,524,18,3746.03,Nova,83379.0,British Columbia,Single,Bachelor,Male,2012,0,0.009877287892782418
675506,4,8668.0,13002.0,0,5,2810.67,Nova,71687.0,Ontario,Married,Bachelor,Female,2018,0,0.0
675516,22,27101.0,27101.0,804,18,2887.78,Nova,77288.0,Ontario,Married,Bachelor,Female,2015,0,0.029666801963027196
675535,30,41813.0,41813.0,2356,18,5304.54,Aurora,73544.0,Manitoba,Divorced,College,Female,2016,0,0.05634611245306484
675538,25,38927.0,38927.0,387,18,8622.84,Star,103151.0,British Columbia,Single,Bachelor,Male,2014,0,0.009941685719423537
675541,29,39880.0,39880.0,1466,18,5284.04,Star,76940.0,British Columbia,Married,Bachelor,Male,2015,0,0.03676028084252758
675616,35,60632.0,60632.0,2091,18,8663.55,Star,100315.0,British Columbia,Married,Bachelor,Female,2014,0,0.03448673967541892
675651,32,45509.0,45509.0,1211,18,2574.02,Star,57510.0,New Brunswick,Single,Bachelor,Female,2016,0,0.026610121074952208
675848,34,43988.0,43988.0,0,18,2453.57,Star,80919.0,Ontario,Single,High School or Below,Female,2012,0,0.0
675879,35,52695.840000003576,79043.76000000536,541,5,8000.55,Aurora,78617.0,Alberta,Married,Bachelor,Male,2018,0,0.0068443100378823485
675936,25,34130.0,34130.0,1308,18,11044.43,Nova,53637.0,Quebec,Single,Bachelor,Female,2015,0,0.03832405508350425
675956,31,44906.0,44906.0,647,18,18853.74,Aurora,73544.0,Ontario,Single,College,Male,2016,0,0.014407874226161315
676203,24,35755.0,35755.0,945,18,7907.13,Star,49956.0,Quebec,Married,Bachelor,Female,2015,0,0.026429869948258983
676289,21,31050.0,31050.0,0,18,5780.18,Star,69274.0,Quebec,Single,Bachelor,Female,2016,0,0.0
676371,2,2926.0,2926.0,737,18,6802.07,Nova,66629.0,Quebec,Married,Bachelor,Male,2017,0,0.2518796992481203
