loyalty_number,total_flights_historical,total_distance_historical,total_points_accumulated,total_points_redeemed,tenure_months,clv,loyalty_card,salary,province,marital_status,education,gender,enrollment_year,churned
604783,11,11508.0,11508.0,0,18,7519.13,Aurora,102379.0,Alberta,Divorced,Bachelor,Male,2017,0
604792,24,33521.0,33521.0,0,18,9986.66,Star,225048.0,Quebec,Single,Doctor,Male,2017,0
604870,44,74597.0,74597.0,578,18,4213.92,Nova,74238.0,Ontario,Married,Doctor,Male,2012,0
604943,23,33911.0,33911.0,922,18,7776.84,Nova,78423.0,Ontario,Married,Bachelor,Male,2013,0
605127,34,59388.0,59388.0,630,18,3508.57,Nova,62283.0,Quebec,Married,High School or Below,Female,2015,0
605134,25,37404.0,37404.0,2050,18,20090.44,Aurora,73544.0,Ontario,Single,College,Male,2014,0
605184,23,32304.0,32304.0,732,18,20101.65,Star,67944.0,Quebec,Married,High School or Below,Female,2017,0
605269,17,23097.0,23097.0,887,18,11431.73,Aurora,283184.0,British Columbia,Married,Doctor,Male,2013,0
605320,46,65816.0,65816.0,838,18,2398.74,Star,115440.0,Ontario,Divorced,Master,Male,2013,0
605322,27,43747.0,43747.0,928,18,2601.35,Star,73544.0,Quebec,Divorced,College,Female,2013,0
605341,20,30359.0,30359.0,694,18,7634.86,Aurora,73544.0,Ontario,Single,College,Male,2013,0
605343,15,19680.0,19680.0,0,18,6382.05,Aurora,96786.0,British Columbia,Married,Bachelor,Male,2017,0
605500,34,52889.0,52889.0,825,18,23903.68,Nova,73544.0,Ontario,Married,College,Female,2016,0
605505,38,48889.0,48889.0,540,18,4787.47,Star,73544.0,Manitoba,Married,College,Male,2016,0
605723,20,30286.0,30286.0,1492,18,30205.01,Star,73544.0,Ontario,Married,College,Male,2014,0
605761,12,15607.0,15607.0,509,18,2414.64,Star,89913.0,Saskatchewan,Married,Bachelor,Female,2013,0
605787,30,41754.0,41754.0,1190,18,16301.97,Star,100817.0,Ontario,Married,Master,Male,2015,0
605790,24,33304.0,33304.0,496,18,10110.78,Aurora,51162.0,Alberta,Married,High School or Below,Male,2014,0
605803,39,65791.0,65791.0,477,18,11003.54,Nova,73544.0,Ontario,Single,College,Male,2015,0
605849,41,57920.0,57920.0,350,18,7295.43,Star,51553.0,New Brunswick,Married,Bachelor,Male,2017,0
605874,4,5067.0,5067.0,618,18,6383.48,Nova,81579.0,Quebec,Married,Bachelor,Female,2017,0
605877,25,45468.0,45468.0,978,18,4455.84,Star,73544.0,Ontario,Married,College,Female,2016,0
605907,26,40099.0,40099.0,996,18,3286.17,Star,76495.0,British Columbia,Married,Bachelor,Male,2015,0
605926,24,38394.0,38394.0,786,18,2691.7,Star,57022.0,British Columbia,Married,Bachelor,Female,2013,0
606026,35,54160.0,54160.0,1084,18,4110.62,Star,55207.0,British Columbia,Single,Bachelor,Male,2015,0
606060,24,42170.0,42170.0,721,18,3600.93,Nova,118530.0,Ontario,Single,Master,Male,2014,0
606214,30,41304.0,41304.0,2173,18,12723.15,Aurora,57273.0,Ontario,Married,Bachelor,Female,2013,0
606344,21,38061.0,38061.0,0,18,7635.55,Nova,71816.0,Ontario,Married,Bachelor,Male,2017,1
606371,18,25536.0,25536.0,518,18,4082.7,Star,67024.0,Quebec,Married,High School or Below,Male,2014,0
606396,12,18768.0,28152.0,0,5,8255.06,Star,73544.0,Ontario,Single,College,Female,2018,0
606455,34,53487.0,53487.0,1049,18,4899.98,Nova,87954.0,Saskatchewan,Married,Bachelor,Male,2014,0
606563,31,48746.0,48746.0,521,18,8237.25,Star,67664.0,New Brunswick,Married,Bachelor,Male,2013,1
606600,20,23544.0,23544.0,2062,18,9774.61,Aurora,102168.0,Ontario,Married,Bachelor,Male,2013,0
606712,26,33126.0,33126.0,610,18,5479.56,Nova,72888.0,Ontario,Married,Bachelor,Female,2014,1
606846,27,40879.0,40879.0,462,18,23444.9,Star,83060.0,Ontario,Married,Bachelor,Male,2017,0
606852,29,38676.0,38676.0,541,18,2771.05,Nova,68546.0,British Columbia,Single,Bachelor,Female,2013,0
606875,40,59654.0,59654.0,2382,18,7371.59,Aurora,73544.0,British Columbia,Divorced,College,Male,2014,0
606877,24,33954.0,33954.0,0,18,3261.02,Star,73544.0,British Columbia,Divorced,College,Male,2016,0
606962,5,9770.0,9770.0,320,18,9688.13,Star,69957.0,Ontario,Single,High School or Below,Male,2017,0
606989,28,41998.0,41998.0,1656,18,8509.85,Nova,250253.0,New Brunswick,Divorced,Doctor,Male,2013,0
607115,22,30355.0,30355.0,1048,18,2936.99,Nova,64374.0,Quebec,Divorced,Bachelor,Male,2013,0
607117,22,38239.0,38239.0,0,18,6689.02,Star,73602.0,Nova Scotia,Married,Bachelor,Male,2012,0
607275,27,36652.0,36652.0,1134,18,3185.17,Star,46395.0,Ontario,Single,High School or Below,Female,2013,0
607292,30,35808.0,35808.0,390,18,6264.63,Star,73544.0,Ontario,Single,College,Male,2013,0
607347,22,34403.0,34403.0,1832,18,3964.15,Star,217538.0,Prince Edward Island,Divorced,Doctor,Female,2017,0
607405,27,45081.0,45081.0,0,18,2994.35,Nova,72820.0,Quebec,Married,Bachelor,Female,2013,0
607453,30,50473.0,50473.0,1736,18,5316.76,Nova,52805.0,Quebec,Married,Bachelor,Female,2013,0
607480,20,33486.0,33486.0,697,18,2781.59,Nova,73544.0,British Columbia,Single,College,Female,2016,0
607489,27,44421.0,44421.0,642,18,2787.54,Star,57464.0,British Columbia,Married,Bachelor,Female,2017,0
607538,9,12966.0,12966.0,682,18,7288.3,Aurora,75383.0,Ontario,Married,Bachelor,Female,2017,0
607548,26,41427.0,41427.0,561,18,5409.96,Aurora,73544.0,British Columbia,Single,College,Male,2014,0
607555,29,59212.0,59212.0,0,18,8509.85,Aurora,250253.0,Ontario,Divorced,Doctor,Male,2012,0
607565,31,44372.0,44372.0,1026,18,41787.9,Aurora,65997.0,Ontario,Divorced,Bachelor,Male,2013,0
607588,2,1686.0,2529.0,0,5,12885.79,Star,59018.0,Ontario,Married,Bachelor,Male,2018,0
607662,32,48777.0,48777.0,2284,18,3539.97,Star,73544.0,British Columbia,Single,College,Female,2016,0
607696,25,36611.0,36611.0,394,18,5002.09,Star,73544.0,Quebec,Single,College,Female,2013,0
607769,36,36448.0,54672.0,0,5,5678.05,Star,73544.0,Ontario,Married,College,Female,2018,0
607847,6,7185.0,7185.0,406,18,5790.57,Aurora,93777.0,Quebec,Divorced,Bachelor,Female,2017,0
607856,26,48522.0,48522.0,1041,18,2661.73,Star,69038.0,Quebec,Married,High School or Below,Female,2012,0
607885,31,42580.0,42580.0,388,18,2435.62,Star,245769.0,Ontario,Married,Doctor,Male,2014,0
607993,10,18304.0,18304.0,521,18,4911.46,Nova,70540.0,Quebec,Divorced,Bachelor,Male,2014,1
607997,18,29149.0,29149.0,548,18,12280.77,Aurora,96550.0,Nova Scotia,Married,Bachelor,Female,2017,0
608070,41,50391.0,50391.0,943,18,2589.7,Star,73544.0,British Columbia,Single,College,Male,2015,0
608087,19,30109.0,30109.0,0,18,10232.85,Nova,66205.0,British Columbia,Married,High School or Below,Male,2013,0
608116,22,28714.0,28714.0,459,18,6048.57,Aurora,73544.0,Alberta,Married,College,Female,2016,0
608159,24,35468.0,35468.0,400,18,8723.67,Aurora,56267.0,Manitoba,Married,Bachelor,Male,2017,0
608241,29,52709.0,52709.0,503,18,5350.0,Aurora,97148.0,Nova Scotia,Single,Bachelor,Female,2016,0
608326,10,13556.0,13556.0,0,18,4490.55,Nova,73544.0,New Brunswick,Single,College,Male,2017,0
608370,30,42154.0,42154.0,864,18,3839.75,Star,73544.0,Ontario,Single,College,Male,2013,0
608384,25,38258.0,38258.0,1007,18,2159.25,Star,73544.0,British Columbia,Married,College,Female,2012,0
608419,35,52210.0,52210.0,1144,18,2648.47,Star,256370.0,Quebec,Married,Doctor,Male,2014,0
608493,30,46594.0,46594.0,511,18,3095.71,Star,73544.0,Ontario,Single,College,Male,2013,0
608508,34,60930.0,60930.0,1255,18,4526.53,Nova,73544.0,Nova Scotia,Single,College,Female,2013,0
608517,29,47315.0,47315.0,0,18,7200.66,Star,73544.0,Ontario,Married,College,Male,2014,0
608601,22,32550.0,32550.0,1614,18,4901.89,Star,85221.0,Quebec,Divorced,Bachelor,Female,2013,0
608605,21,32730.0,32730.0,1081,18,13024.22,Star,51160.0,Nova Scotia,Married,Bachelor,Male,2012,0
608739,43,61706.0,61706.0,1454,18,4920.77,Star,73544.0,Quebec,Single,College,Male,2016,0
608758,25,41760.0,41760.0,0,18,3890.96,Star,63795.0,Ontario,Married,Bachelor,Male,2013,0
608850,38,52784.0,52784.0,536,18,3387.2,Nova,85521.0,British Columbia,Married,Bachelor,Male,2015,0
608974,27,42316.0,42316.0,698,18,2248.45,Star,117771.0,Alberta,Single,Master,Female,2012,0
609009,28,51673.0,51673.0,486,18,3286.17,Star,76495.0,Quebec,Married,Bachelor,Female,2016,0
609072,27,34026.0,34026.0,0,18,2619.17,Star,117643.0,Quebec,Married,Doctor,Female,2017,0
609174,34,63866.0,63866.0,1116,18,11923.75,Nova,49894.0,Quebec,Married,Bachelor,Female,2015,0
609184,18,28760.0,28760.0,449,18,5408.89,Aurora,46887.0,Quebec,Single,Bachelor,Female,2013,0
609296,31,37165.0,37165.0,517,18,7684.89,Nova,77416.0,British Columbia,Single,Bachelor,Male,2015,0
609532,31,41675.0,41675.0,1551,18,7421.59,Aurora,66596.0,Ontario,Married,Bachelor,Female,2013,0
609650,9,17194.0,17194.0,0,18,2809.77,Nova,86578.0,Saskatchewan,Married,Bachelor,Male,2017,0
609667,13,18565.0,18565.0,726,18,2436.84,Star,73544.0,British Columbia,Married,College,Female,2017,0
609730,24,27684.0,27684.0,1433,18,2656.85,Star,57721.0,Ontario,Married,High School or Below,Female,2016,0
609778,22,35276.0,35276.0,297,18,26843.12,Star,58299.0,Ontario,Married,Bachelor,Female,2016,0
609971,33,48912.0,48912.0,606,18,6627.17,Star,98314.0,British Columbia,Married,Bachelor,Female,2016,0
610096,29,31428.0,31428.0,1219,18,7809.52,Star,82515.0,Quebec,Married,Bachelor,Male,2016,0
610393,16,24512.0,24512.0,440,18,4626.8,Star,90071.0,Nova Scotia,Divorced,Bachelor,Male,2014,0
610432,41,68823.0,68823.0,1046,18,9414.12,Nova,179300.0,Ontario,Married,Doctor,Male,2017,0
610465,18,26531.0,26531.0,666,18,27990.27,Star,81917.0,British Columbia,Single,Bachelor,Female,2016,0
610482,22,36831.0,36831.0,772,18,5012.18,Nova,47256.0,Ontario,Married,Bachelor,Male,2012,1
610573,24,32826.0,32826.0,1060,18,4465.6,Nova,69159.0,British Columbia,Married,Bachelor,Male,2013,0
610585,26,45550.0,45550.0,607,18,4160.02,Star,102347.0,Ontario,Married,Bachelor,Female,2014,0
610684,25,45317.0,45317.0,1608,18,3148.42,Nova,73544.0,Ontario,Married,College,Male,2012,0
610946,32,43376.0,43376.0,1835,18,4244.47,Star,56947.0,Manitoba,Married,Bachelor,Female,2016,0
611029,8,16175.0,16175.0,1604,18,29091.24,Aurora,56951.0,Alberta,Married,Bachelor,Female,2017,0
611046,12,20837.0,20837.0,0,18,3445.86,Nova,73544.0,Quebec,Divorced,College,Female,2017,1
611051,20,35618.0,35618.0,1038,18,4470.18,Star,73544.0,Ontario,Single,College,Male,2016,0
611084,19,35065.0,35065.0,647,18,14748.92,Aurora,54756.0,Quebec,Married,Bachelor,Female,2017,0
611086,35,59244.0,59244.0,1169,18,4595.46,Nova,87781.0,British Columbia,Married,Bachelor,Female,2017,0
611356,32,57700.0,57700.0,0,18,3129.11,Nova,67072.0,Nova Scotia,Married,Bachelor,Male,2012,0
611366,13,24916.0,24916.0,0,18,5656.2,Star,65264.0,Nova Scotia,Divorced,Bachelor,Female,2017,0
611415,26,45439.0,45439.0,789,18,4818.64,Nova,73544.0,New Brunswick,Single,College,Male,2013,0
611436,26,34624.0,34624.0,607,18,7930.6,Aurora,87511.0,Ontario,Divorced,Bachelor,Male,2014,0
611464,21,41801.0,41801.0,1473,18,7329.83,Nova,73544.0,British Columbia,Single,College,Female,2014,0
611481,22,38123.0,38123.0,766,18,4678.42,Nova,92717.0,Ontario,Married,Bachelor,Male,2017,0
611538,26,38119.0,38119.0,604,18,5178.7,Star,80892.0,Ontario,Married,Bachelor,Female,2015,0
611582,24,25573.0,25573.0,1806,18,8476.81,Nova,72312.0,Quebec,Married,Bachelor,Female,2014,0
611618,24,37599.0,37599.0,622,18,2242.23,Star,73544.0,Quebec,Single,College,Male,2014,0
611667,29,44032.0,66048.0,0,5,7524.88,Aurora,68150.0,British Columbia,Married,Bachelor,Female,2018,0
611673,22,30447.0,30447.0,503,18,6559.35,Star,73544.0,British Columbia,Single,College,Male,2015,0
611689,34,43283.0,43283.0,664,18,5712.38,Star,50114.0,Quebec,Married,Bachelor,Male,2015,0
611765,10,15756.0,15756.0,0,18,3867.97,Star,90175.0,Quebec,Single,Bachelor,Male,2018,0
611817,29,45683.0,45683.0,0,18,13197.93,Star,73544.0,Ontario,Single,College,Female,2016,0
611873,31,41908.0,41908.0,1053,18,7735.47,Aurora,73544.0,Ontario,Married,College,Male,2015,0
611990,25,29303.0,29303.0,0,18,2733.43,Star,100368.0,British Columbia,Married,Bachelor,Female,2012,0
612013,12,23667.0,23667.0,0,18,4455.52,Nova,54734.0,Quebec,Single,Bachelor,Male,2017,1
612060,29,42252.0,42252.0,1152,18,3802.99,Nova,73544.0,Ontario,Single,College,Female,2014,0
612074,20,29595.0,29595.0,0,18,5325.72,Star,73544.0,British Columbia,Married,College,Female,2017,0
612122,18,27925.0,27925.0,899,18,7955.44,Nova,73544.0,Ontario,Married,College,Female,2013,0
612140,27,40223.0,40223.0,978,18,41075.43,Star,47996.0,British Columbia,Married,Bachelor,Male,2014,0
612144,29,35361.0,35361.0,302,18,64618.76,Nova,73544.0,Saskatchewan,Married,College,Male,2013,0
612162,19,35690.0,35690.0,783,18,9035.67,Aurora,57033.0,Quebec,Married,Bachelor,Female,2017,0
612186,25,37925.0,37925.0,751,18,15950.02,Aurora,73544.0,Quebec,Married,College,Female,2012,0
612233,19,32193.0,32193.0,0,18,5528.21,Aurora,58314.0,British Columbia,Single,Bachelor,Female,2015,0
612269,31,52238.0,52238.0,0,18,19259.84,Star,58230.0,Ontario,Married,Bachelor,Male,2014,0
612294,17,32595.0,32595.0,1763,18,2756.47,Star,63767.0,Quebec,Married,Bachelor,Female,2017,0
612311,25,40401.0,40401.0,701,18,12504.49,Star,56600.0,Saskatchewan,Married,Bachelor,Female,2017,0
612339,24,34438.0,34438.0,910,18,4163.79,Nova,68273.0,British Columbia,Divorced,Doctor,Male,2017,0
612488,38,56115.0,56115.0,804,18,6057.07,Nova,126642.0,Ontario,Married,Master,Male,2015,0
612510,30,40711.0,40711.0,1217,18,5035.74,Nova,85084.0,Alberta,Married,Bachelor,Male,2017,0
612555,31,50285.0,50285.0,1020,18,4669.23,Star,87635.0,Quebec,Married,Bachelor,Female,2015,0
612650,21,35085.0,35085.0,323,18,5375.66,Aurora,73544.0,Ontario,Single,College,Female,2014,1
612664,17,25341.0,25341.0,0,18,6057.07,Star,126642.0,Quebec,Married,Master,Female,2016,0
612703,30,43808.0,43808.0,645,18,8175.32,Aurora,73544.0,Quebec,Single,College,Male,2016,0
612719,26,39275.0,39275.0,1132,18,2482.41,Star,250798.0,British Columbia,Single,Doctor,Female,2012,0
612795,29,44196.0,44196.0,0,18,2152.08,Star,73544.0,Newfoundland,Single,College,Male,2014,0
612834,35,49088.0,49088.0,1251,18,8007.35,Nova,79817.0,Ontario,Married,Bachelor,Female,2014,0
612905,27,39794.0,39794.0,569,18,3920.51,Star,73544.0,Ontario,Married,College,Female,2015,0
612955,27,48882.0,48882.0,319,18,2879.51,Nova,62821.0,Quebec,Divorced,Bachelor,Female,2015,0
612995,22,32026.0,32026.0,2115,18,11389.94,Nova,74485.0,Ontario,Married,Bachelor,Male,2015,0
613076,23,32727.0,32727.0,1998,18,2448.65,Star,73544.0,British Columbia,Married,College,Male,2014,0
613185,30,48949.0,48949.0,521,18,8639.09,Aurora,77335.0,Manitoba,Married,Bachelor,Female,2015,0
613195,23,34440.0,34440.0,549,18,2769.25,Nova,61547.0,Quebec,Married,Bachelor,Male,2017,0
613234,32,55905.0,55905.0,0,18,4582.69,Star,58212.0,British Columbia,Married,High School or Below,Female,2012,0
613265,33,54532.0,54532.0,2047,18,4895.81,Star,71783.0,Ontario,Married,Bachelor,Male,2015,0
613303,38,43118.0,43118.0,574,18,2570.19,Star,82724.0,Ontario,Married,Bachelor,Male,2013,0
613546,26,36074.0,36074.0,1344,18,3567.5,Star,73544.0,Quebec,Married,College,Female,2016,0
613747,33,42672.0,42672.0,0,18,2471.53,Star,101933.0,Quebec,Married,Bachelor,Male,2016,0
613804,27,42617.0,42617.0,466,18,4620.39,Star,73544.0,Ontario,Single,College,Female,2016,0
613860,16,23864.0,35796.0,0,5,16045.11,Nova,73544.0,Ontario,Single,College,Female,2018,0
613908,31,34944.0,34944.0,471,18,4644.9,Star,73544.0,British Columbia,Married,College,Female,2012,0
613925,13,26469.0,26469.0,0,18,5182.94,Aurora,93028.0,Quebec,Married,Bachelor,Female,2017,1
614000,32,46813.0,46813.0,0,18,13989.85,Aurora,48264.0,British Columbia,Married,Bachelor,Female,2016,0
614063,32,60627.0,60627.0,1081,18,8485.39,Star,73544.0,Quebec,Single,College,Female,2016,0
614100,33,50991.0,50991.0,532,18,2651.62,Star,56201.0,British Columbia,Married,Bachelor,Female,2013,0
614106,34,49727.0,49727.0,1067,18,2481.84,Star,88978.0,British Columbia,Single,Bachelor,Female,2013,0
614122,20,26371.0,26371.0,0,18,2452.06,Star,54017.0,Ontario,Divorced,Bachelor,Female,2015,0
614164,32,35229.0,35229.0,379,18,4012.32,Nova,66461.0,Ontario,Married,Bachelor,Female,2013,0
614219,43,72338.0,72338.0,0,18,2442.22,Star,73544.0,British Columbia,Single,College,Female,2017,0
614221,5,7196.0,7196.0,0,18,6047.03,Star,46831.0,Alberta,Married,Bachelor,Female,2018,0
614246,37,54941.0,54941.0,955,18,4015.21,Nova,73544.0,British Columbia,Married,College,Male,2012,0
614307,13,20840.0,20840.0,393,18,8072.25,Aurora,74303.0,Nova Scotia,Married,Bachelor,Male,2017,0
614350,43,51538.0,51538.0,933,18,5368.89,Star,75520.0,British Columbia,Married,Bachelor,Male,2015,0
614373,28,37355.0,37355.0,1635,18,2759.98,Nova,99444.0,British Columbia,Married,Bachelor,Female,2013,0
614379,32,56843.0,56843.0,1310,18,2222.87,Star,73544.0,Saskatchewan,Single,College,Male,2014,0
614441,22,24871.0,24871.0,952,18,2846.25,Nova,53068.0,Ontario,Married,Bachelor,Female,2013,0
614574,6,6259.0,6259.0,0,18,4686.81,Nova,55795.0,Saskatchewan,Married,Bachelor,Female,2017,0
614634,32,51658.0,51658.0,1969,18,7757.92,Aurora,68261.0,Ontario,Single,Bachelor,Male,2017,0
614721,22,35790.0,53685.0,407,5,8044.87,Star,84147.0,New Brunswick,Married,Bachelor,Female,2018,0
614782,8,9344.0,9344.0,509,18,5580.92,Star,55302.0,Quebec,Married,Bachelor,Male,2017,0
614810,25,38549.0,38549.0,575,18,2578.84,Star,75793.0,New Brunswick,Divorced,Bachelor,Female,2016,0
614830,45,76608.0,76608.0,362,18,7416.2,Aurora,73544.0,Ontario,Single,College,Male,2012,0
615022,30,47432.0,47432.0,383,18,2927.52,Star,47165.0,Saskatchewan,Married,Bachelor,Male,2013,0
615054,29,31695.0,31695.0,487,18,5049.69,Nova,76602.0,Ontario,Single,Bachelor,Female,2013,1
615131,19,26468.0,26468.0,0,18,27990.27,Aurora,81917.0,Quebec,Single,Bachelor,Male,2013,0
615201,31,40314.0,40314.0,1280,18,2713.56,Star,73544.0,Ontario,Married,College,Female,2013,0
615214,30,39978.0,39978.0,0,18,7583.56,Aurora,91594.0,British Columbia,Married,Bachelor,Male,2013,0
615244,22,28016.0,28016.0,1501,18,10455.49,Star,52661.0,British Columbia,Divorced,Bachelor,Female,2017,0
615251,32,59335.0,59335.0,309,18,4927.71,Nova,73544.0,Quebec,Married,College,Female,2015,0
615327,13,21671.0,21671.0,0,18,13046.65,Nova,83879.0,Ontario,Married,Bachelor,Female,2017,0
615385,22,40217.0,40217.0,0,18,2916.42,Star,94259.0,British Columbia,Divorced,Bachelor,Female,2016,1
615411,46,69249.0,69249.0,1966,18,16938.3,Aurora,73544.0,Ontario,Single,College,Female,2015,0
615439,40,62520.0,62520.0,547,18,4763.33,Star,109664.0,Manitoba,Single,Doctor,Male,2013,0
615459,16,32871.840000003576,49307.760000005364,0,5,83325.38,Star,75049.0,Quebec,Married,Bachelor,Male,2018,0
615528,20,28464.0,28464.0,3261,18,5445.82,Star,47278.0,Ontario,Married,Bachelor,Male,2012,0
615529,24,38599.0,38599.0,959,18,9155.24,Nova,73544.0,Alberta,Married,College,Male,2017,0
615561,45,70536.0,70536.0,346,18,8036.45,Aurora,73544.0,Ontario,Single,College,Male,2016,0
615578,27,32827.0,32827.0,1543,18,6866.09,Nova,73544.0,Quebec,Divorced,College,Male,2012,0
615617,26,42643.0,42643.0,680,18,4369.72,Nova,96663.0,Ontario,Married,Bachelor,Female,2013,1
615662,39,58062.0,58062.0,1209,18,4703.72,Star,73544.0,Ontario,Single,College,Male,2015,0
615673,25,33268.0,33268.0,2186,18,4636.55,Star,123828.0,British Columbia,Married,Master,Male,2015,0
615678,7,6439.0,6439.0,0,18,2755.75,Star,68237.0,Ontario,Divorced,Bachelor,Female,2017,0
615826,31,45111.0,45111.0,975,18,21423.64,Star,73544.0,New Brunswick,Married,College,Male,2015,0
615854,37,57621.0,57621.0,530,18,4974.8,Nova,87259.0,British Columbia,Divorced,Bachelor,Female,2015,0
615945,2,3512.0,3512.0,0,18,5595.84,Nova,89853.0,Alberta,Married,Bachelor,Female,2018,0
615989,27,49158.0,49158.0,1008,18,6167.85,Nova,51875.0,New Brunswick,Married,Bachelor,Female,2017,0
616083,33,52024.0,52024.0,2703,18,2574.02,Star,57510.0,Quebec,Single,Bachelor,Male,2013,0
616137,8,14167.0,14167.0,0,18,10796.45,Star,54416.0,British Columbia,Divorced,Bachelor,Female,2017,1
616162,28,40587.0,40587.0,789,18,8247.95,Nova,67769.0,Ontario,Married,Bachelor,Male,2017,0
616220,19,28122.0,28122.0,0,18,4914.73,Star,100482.0,New Brunswick,Married,Doctor,Female,2016,0
616226,30,39715.0,39715.0,0,18,8545.61,Nova,57851.0,Prince Edward Island,Married,Bachelor,Male,2013,0
616342,25,39507.0,39507.0,531,18,12036.62,Star,64417.0,Ontario,Single,Bachelor,Female,2014,0
616350,14,26071.0,26071.0,0,18,2674.73,Star,73135.0,Quebec,Single,Bachelor,Male,2017,0
616374,10,7739.0,7739.0,474,18,15626.28,Aurora,68831.0,Prince Edward Island,Single,Bachelor,Male,2017,1
616416,29,35709.0,35709.0,919,18,4387.31,Nova,67042.0,British Columbia,Married,Bachelor,Male,2013,0
616500,27,43403.0,43403.0,377,18,9986.66,Nova,225048.0,British Columbia,Single,Doctor,Female,2013,0
616650,22,36303.0,36303.0,543,18,2592.44,Star,84901.0,Quebec,Married,Bachelor,Male,2014,0
616667,19,35852.0,35852.0,0,18,6966.32,Aurora,274508.0,British Columbia,Married,Doctor,Female,2014,0
616722,19,31388.0,31388.0,1065,18,2619.34,Star,89435.0,British Columbia,Divorced,Bachelor,Male,2012,0
616739,15,18411.0,18411.0,747,18,3275.16,Nova,82590.0,Ontario,Married,Bachelor,Male,2015,0
616746,12,17726.0,17726.0,549,18,10820.0,Aurora,59298.0,Ontario,Married,Bachelor,Female,2017,0
616835,26,46362.840000003576,69544.26000000536,459,5,5704.68,Aurora,59475.0,British Columbia,Single,Bachelor,Male,2018,0
616857,19,32400.0,32400.0,1389,18,2791.91,Star,73544.0,Ontario,Single,College,Female,2017,0
616875,22,36715.0,36715.0,0,18,7285.03,Aurora,64680.0,British Columbia,Married,Bachelor,Female,2012,0
616920,25,30702.0,30702.0,930,18,7882.99,Aurora,48909.0,Nova Scotia,Married,Bachelor,Male,2014,0
